instant,hr,weekday,cnt
9453.001235944574,17.998064,4.997974,384.9782
7219.002583008708,9.002323,2.989364,227.99408
14190.017538524491,10.024913,0.008344249,424.98276
15753.012198136226,13.004579,1.9986244,303.00055
2851.000654872369,15.998202,2.0086496,270.99832
655.9952339691173,15.003882,-4.1948464e-05,108.98502
2577.0009155370026,6.0126233,4.9903765,48.999645
9960.00640024134,0.002933727,5.99811,61.00321
13681.01756314964,4.989304,-0.005787813,17.000462
2149.0069435999417,9.010293,1.006794,157.9843
16476.994890576887,6.0122933,6.0012574,10.002634
3975.979686799572,12.983754,0.0021505856,362.98648
7129.008660012769,14.995108,5.9879074,40.997074
6376.987272556146,5.9779844,2.9956558,114.00312
12577.998331166837,6.0074396,3.004558,193.99545
4882.985674557816,7.9982996,2.9960442,432.99652
11713.000395630674,4.994356,2.0050595,19.99916
14886.99164558185,11.000537,0.9870138,251.98392
15477.984179160729,1.989397,4.998619,16.013826
14475.015051169934,6.992028,5.009331,420.99573
13439.008579231462,2.9937134,4.026459,5.003472
5661.9851786869785,7.9823275,0.98906726,404.01172
15505.002268933738,4.990973,5.9936996,10.993867
16561.99105875009,18.999401,1.999117,350.00647
7779.007897333759,16.995832,4.9976764,184.00287
14320.996849533984,20.998428,5.007094,306.00418
1353.9905229826609,16.01642,1.9976885,101.998474
13689.009533099495,13.015272,0.008746999,482.97955
11020.016912012066,7.0015693,1.0012133,330.98535
10947.998911241171,7.0136633,4.980968,246.00154
14847.978951804052,20.015194,6.0061517,330.00687
14431.010131035977,10.99787,3.0028522,252.9958
14912.015771173492,11.982001,1.9889963,87.99542
8721.003101302998,3.9977612,2.99446,2.0275307
13330.010608971988,13.991902,6.0119042,631.9974
1941.9831301251184,16.00704,5.995328,248.00737
6091.999998774302,9.009388,4.9953957,209.9809
2392.9973142596923,13.973542,4.002578,136.9972
8208.979266858229,16.003082,2.0053656,206.9915
7783.997173961773,21.99939,5.010672,58.00779
1549.9944825205605,22.00586,2.9865694,20.99762
14525.000145224754,8.986323,0.004235186,232.00722
11176.010509377504,19.989382,0.013134841,291.02084
15923.01328313074,2.9918,4.0041547,14.99084
13160.986727943058,12.979041,6.009577,360.00424
1923.003541511801,20.991102,4.987707,75.00155
3656.9917261973446,6.003856,0.9851345,111.99386
14233.020034791023,5.006181,1.9862142,33.99416
2049.0055315851337,5.0122437,3.991827,8.008839
16560.011012230658,17.005527,2.0037138,527.00494
6172.999949786799,17.98906,0.99844503,539.985
3917.9834173721897,2.9949403,4.999717,6.001747
11181.985610340522,2.0001707,1.0146574,14.00052
13381.000595729569,16.989464,0.9982293,754.99713
9513.001618960912,7.0009995,0.9953945,233.99004
9094.002871453056,18.996204,4.0166144,234.0024
14879.009099117597,3.0048952,1.002904,7.0056252
5128.012481306027,12.997405,6.0134163,441.01868
3899.9962266099888,8.993151,4.021615,260.99435
1608.999797125001,12.006869,6.014444,158.00374
14482.008755393976,13.996507,4.9878926,436.0142
13452.000992367788,16.001823,4.002607,358.00256
1445.0016895754493,10.981455,6.0000324,158.9866
1487.0046884620187,6.993597,0.9979366,91.00466
4698.01257046192,14.992401,1.9945986,157.9993
13101.010568052818,1.006754,3.987519,30.007912
2489.991440401243,14.9871435,1.0156901,176.00774
4395.995117775474,1.0009538,3.9930537,16.008108
3901.0017948999207,10.008738,3.985537,121.01599
9853.981695124976,13.010137,0.97812927,311.98044
15979.014007680147,11.012223,5.996279,340.00497
3721.980917753345,22.999977,2.9953532,116.000374
11802.010016979002,21.982374,4.990173,233.98914
13497.008360051448,12.997082,6.014861,353.9841
8866.997266936243,7.0349736,1.9942898,221.99234
15822.004567069604,9.975952,4.9950843,196.9908
7886.008962835625,4.9946284,3.0078845,22.007788
781.9938544174569,-0.00011425031,6.003682,39.003468
15902.994792236605,7.001043,3.0100193,337.01114
1231.0046991285271,8.992719,3.99686,136.98288
7001.994387809325,8.012232,0.99627936,398.0135
1572.9978122050384,22.992115,4.0022635,26.975058
1550.9979888935625,22.979141,2.9886518,18.006903
4791.987536267822,12.986857,5.996935,244.99254
3993.0131528811153,5.998839,0.9997736,26.003397
10757.000669802315,7.0066705,3.9826074,367.0094
3972.986216414669,10.000046,-0.0018944496,244.00868
12491.000014060664,14.994229,6.0002837,555.0117
15931.996240938604,12.020754,3.9889128,221.01208
10034.999808372811,2.9908502,1.9957695,5.9784117
992.9957256215802,-0.0018965153,0.9998192,11.012989
17266.9875973848,7.002079,4.008943,90.00051
8680.002325672727,10.999101,0.9734451,174.99272
2312.003592067261,4.9848394,0.99523634,12.98876
8764.999488910567,0.013939957,5.0006466,25.003141
4526.011407908423,10.995392,2.0208085,124.99246
2615.007018232432,19.998287,6.0039654,183.00145
13442.01851405193,5.992851,4.0137696,151.99661
7814.004015189447,4.005136,-0.008155512,4.0100403
7359.003149609024,4.9912267,1.9941906,17.999165
8505.99532610191,2.0164044,1.0061055,7.0010724
10217.012058860144,18.002642,2.0089922,456.98492
10524.98054029492,14.974211,1.0106177,285.9922
4964.005799075279,17.018848,5.9935637,302.00586
10601.005070118335,18.997326,4.000255,586.017
3466.0115005936464,7.0089073,-0.0044381074,30.001656
13360.010205937571,19.984724,0.0015216474,294.0112
9055.988197438275,4.998639,2.9972956,28.987507
3051.999259363279,1.006631,3.9923797,16.996447
9942.982514994446,7.0068684,5.0095763,272.00195
8571.021924354434,21.000843,2.9967613,69.99737
9301.007495014182,9.993733,6.0000296,190.99074
11101.986984304202,17.996433,4.0038834,609.98755
11638.015190072252,2.0197961,6.004342,75.00023
723.9798678782282,11.983124,2.992349,63.982037
5409.012782903697,6.0048857,3.9996014,103.0012
9630.005665174464,4.006472,5.996806,3.9978223
610.007743820144,15.002808,5.001569,41.001347
5007.982727076677,12.986563,1.009351,150.0063
11491.984822504524,-0.004574176,0.009801731,36.007393
8304.990242920885,16.020437,6.0110197,221.99959
16449.99402266587,3.0151975,5.003338,0.98910934
7860.000668310338,3.015878,1.9974725,1.9770489
9964.996402792543,4.9867616,5.9959373,2.9836729
5036.0095656125095,16.994638,2.0028186,555.9877
11264.002565842722,11.9910555,4.0064726,263.97424
12230.998836972927,18.98277,1.9930873,525.986
10426.002432274772,12.006648,4.0061803,265.01266
10806.00382307064,8.008232,5.9840465,144.99615
209.00152188544348,23.000425,0.009074631,6.013102
16897.99695807513,20.017712,2.002238,256.99942
4625.007192497934,13.99708,5.9843183,432.99817
7127.998840500284,14.003785,5.987138,29.024052
17084.005264234245,14.011945,2.9969811,218.01303
4828.000490659955,1.0167665,1.012169,12.003027
8151.01786642963,5.9862084,-0.0020134156,9.998659
17353.98669015534,22.003164,-0.0017835504,35.994263
17267.0181030792,7.0040946,3.9760044,89.99464
6615.998386469351,5.000188,5.9968834,7.9941792
214.00697769579943,4.0145545,0.99670833,3.0013986
12259.000611740848,23.016823,3.0062013,159.99669
14495.001557597863,2.9879847,6.010217,34.982803
11413.016019945087,16.9838,2.9895787,731.9927
2062.007140802071,17.989391,4.0144315,177.0103
4986.010926340079,15.008656,-0.0047501046,293.00632
10499.996837292323,13.994775,-0.0017088315,521.0029
2259.981941453589,-0.005025133,6.004184,31.002306
11004.019115548956,15.017032,-0.0061864443,485.99084
2620.983314898267,1.9954318,-0.018898457,71.98987
13282.993069753991,14.997945,3.9772458,271.0194
2931.0019316396406,-0.012336683,5.9928217,85.99841
9465.00682739958,5.999112,5.9927893,5.016852
9098.997531588118,-0.0005470017,5.0141573,26.995901
10430.00597415947,16.006067,4.002041,426.0159
10564.007130762182,5.994011,3.0026712,148.97635
15458.003696327649,5.9996905,3.9996722,159.00745
14677.991433906383,18.015535,5.9872713,166.99133
7346.997744518613,16.997534,1.0084312,528.0046
13170.01372481166,22.01163,5.9992633,220.0039
9030.99404858755,3.99758,1.9974443,2.002325
7078.992039903413,12.997962,4.0032907,73.98968
11587.991950634903,0.0010922032,3.9767704,90.01337
5674.007684581334,19.984829,1.0124046,277.00165
17336.015999901585,3.986644,-0.009442905,7.00541
5433.003240881743,6.000385,4.986828,93.005196
1358.019555233726,20.01159,1.996525,87.981094
6785.00520196727,6.0072803,6.002648,20.00622
16441.006323994712,18.028694,3.9802375,69.99603
4337.987466591795,15.007228,0.9881989,408.00986
14196.01775640751,16.012585,0.014820037,356.0054
8159.99031941483,15.003852,0.006706701,266.02557
5222.977921856893,11.995184,3.0078733,239.99687
11294.015471925406,18.014513,4.9951243,667.994
6443.996774816927,0.9879151,5.9950604,57.99366
9005.989612774121,2.0018709,0.98967916,16.990303
14103.99628266964,20.001656,3.0033789,427.01416
670.9966085048009,6.0024576,0.9862867,36.98298
5428.9934859755,1.98993,4.995641,7.999079
16733.99432591634,0.015720617,2.9820373,36.981525
15735.007294423343,18.986565,0.99991244,514.01245
13722.00351601067,22.005604,0.9714287,229.99976
5906.999774574821,15.005751,3.9997222,138.99422
13878.988108012974,11.017464,1.0075655,259.99237
5711.002669959226,8.989304,2.9968162,244.01784
5864.996749540624,19.999947,1.9913428,162.98932
3589.000386905815,9.982747,4.9981203,160.99202
9700.994004807771,3.0231116,1.9951515,3.022243
5215.006791849589,3.9901679,3.004995,4.9996643
7487.013015514138,12.981643,-0.001549983,338.99405
2966.0053325034755,10.983523,-0.0027232396,339.98898
1742.9808123906575,6.9971576,4.9936585,123.019966
13887.002583649808,19.009457,1.0009792,639.99274
7012.015793205058,17.996954,0.99817115,486.0083
114.99678731054566,23.022781,2.9932323,18.999613
15766.024874168852,2.006972,2.995733,5.9796414
4206.00579255855,3.0061898,2.9926443,5.0028896
12392.98551423836,12.995527,1.9931873,266.9916
10725.031736984183,22.992744,1.9979819,63.99097
15795.007929344612,7.0014653,4.018425,495.0013
12425.983395940202,22.00627,2.9986572,247.99571
4232.995380157668,5.999034,4.0181084,123.000275
13928.99266278881,12.978456,2.998276,313.00604
7741.002244792477,2.9999566,4.0027,5.009912
6720.001406862721,12.998184,3.0263588,101.00078
8951.00239348957,18.993996,4.9982805,206.00554
14305.012676713914,4.9953175,5.001377,37.988773
6532.002424512219,17.01083,1.9913441,585.02826
4945.987572338616,23.007841,5.0026627,116.01082
2547.996735942814,0.982203,3.9874299,26.009947
9050.98494065705,-0.008595839,3.001098,16.996183
2470.0077911356875,18.9897,0.008217461,210.00896
15583.988446617112,12.014289,1.9902852,325.00122
13547.00395912831,14.979131,0.9973038,280.98694
12221.994431809151,10.005612,1.9886761,183.01418
2556.0056005866377,9.005449,4.006618,195.98857
15896.999316116227,1.007038,2.9969525,7.9909725
5641.991604185126,12.002686,-0.01004372,305.98273
2802.0022148978223,14.986706,-0.0036085655,265.9943
7237.999300865513,3.9920652,3.9961205,4.006863
12692.987438707898,0.9823219,1.0116745,13.992827
8201.995944949575,9.013915,2.0047026,233.01321
12510.98105477098,11.001383,-0.00078254135,498.97995
11671.986720330977,12.013676,0.0061395997,557.99756
3239.0113329589835,19.98067,4.0084953,282.01736
6538.991007195491,-0.018294713,2.987084,42.992786
9469.00300815677,9.994365,5.9942503,224.00568
9243.996484732192,1.0000029,3.993723,20.976692
5985.003112396864,21.025,0.0036893676,159.01593
4927.013763008892,4.015124,4.995602,6.00676
10748.005643116525,21.98448,3.0216868,171.98251
17227.997013812852,15.995984,1.9887087,86.002655
8939.993429448241,7.9909525,5.001547,418.9997
3822.007563560077,3.0004618,0.9865719,6.9859843
973.9866844436594,4.008476,0.017539201,2.000721
2770.9970672380687,8.006214,5.994159,91.01417
5727.000363070858,1.0008099,3.9855218,21.000673
8893.014751875282,8.998698,3.0196755,225.0021
1300.0044406567145,7.9899173,-0.0009882973,34.999588
11530.014584188684,14.006201,1.0103602,217.98875
7555.001680062434,8.993063,2.988377,81.9954
14063.999421317065,3.9995487,1.988369,5.004765
13547.997767138497,15.995676,1.0076896,456.99463
15218.007175829567,5.9995475,0.99856377,155.00706
12312.010495781216,3.9961834,6.003036,12.98113
14988.000891129128,16.012733,4.9943533,567.0022
8242.003573011838,1.0008433,3.9943938,20.0014
7370.998584970784,16.993645,1.9868035,499.0006
1976.0107963467567,2.9996815,0.98375905,1.9917126
6414.988709755716,19.995625,3.9879515,273.00397
6417.009899356803,21.99625,4.0065627,175.00171
3593.9953638127954,14.995853,5.0147347,211.9941
2836.0061015952774,0.9920768,1.9964689,14.001876
16346.000630117544,18.987974,0.004277325,209.98544
14613.996000929385,2.0089936,3.9918213,8.008127
16232.013116376324,1.0077944,2.9957108,11.995793
9203.00397331373,8.00629,1.9873241,489.98984
13335.020535469796,19.00227,6.0003242,431.01022
7350.010241336065,20.003527,0.98908037,203.98679
805.0152317051686,22.991974,6.000759,58.997486
8895.010014120098,11.019939,2.9938352,98.99777
12749.007458080492,9.005294,3.0100906,316.00748
10358.0227910244,16.00842,0.9984139,331.9989
13198.989891442096,3.0138674,1.0013567,5.0006914
8316.012913840428,2.9793708,2.1443404e-06,18.008614
16019.992120181185,3.9947133,1.0077885,16.00995
14677.989611095782,17.995789,5.994924,166.99493
932.999597925595,11.013282,4.9885206,64.01433
13947.00531467764,6.9922743,3.989526,474.99265
4234.004503168823,7.004684,3.9940634,319.99927
1722.0045202222852,9.011356,3.987823,184.98598
418.98963641509073,10.996458,3.0026867,52.00692
6070.009769248134,11.025975,3.9992151,158.98132
17076.004041107997,5.9916954,3.003094,111.994965
2231.011416022332,18.976566,3.9920456,225.99306
9169.005540951464,22.004179,-0.0046784594,58.022743
3359.984786316517,20.995327,1.9969841,188.99275
975.0055436241248,6.0117807,0.0067422152,5.006736
15921.984134501345,1.992477,3.9822752,20.011845
1933.0023146721785,6.9908586,6.0120363,40.997128
4907.007834941943,8.016757,4.0028296,456.0063
3438.990159982829,4.011667,5.9949903,3.999236
15863.016856387716,2.9970944,0.0063201915,79.000404
6873.997716875847,23.021515,1.9922416,69.99358
11687.999437753751,4.001981,1.0060114,1.9986931
8259.013843803696,18.006721,3.986573,376.9781
11101.996082656804,17.994503,3.9976304,609.98584
13880.012212796692,12.003851,1.0102644,285.00195
531.0123010662779,6.000712,1.0176338,14.983715
3388.992608675988,2.0010698,3.9971454,13.99547
14994.99236281986,22.990501,5.001538,186.00082
7774.99790965122,12.997365,4.997314,283.00983
10631.006294134202,0.9980962,5.973327,128.01707
15502.998093382488,3.0065186,5.9872,14.996294
5473.99309296526,23.000963,6.0044665,157.00363
1935.9922566927453,10.011312,5.977166,124.991
2348.016732407317,17.003078,2.001059,291.00482
2459.999188128504,8.991561,0.004109624,101.99004
4817.983631893312,14.990225,0.006082038,237.99876
7871.985167098565,15.013774,1.9847643,64.99231
10689.006993558784,10.99554,1.0104789,178.00464
13404.01301111716,16.005604,1.9821348,381.00717
733.0155022224776,21.003424,2.986759,62.99996
10777.99101704752,4.0085373,5.0133576,1.9934806
8656.002859519793,10.006599,-0.005677034,69.98574
12926.00124106848,17.983479,3.0084262,803.98175
1511.9880216011,7.987174,2.0187635,256.99545
12943.00080177288,11.006846,4.0138764,210.99101
15996.996195750056,5.0027876,0.007593701,5.0196466
580.9955101892092,11.006551,2.9939382,41.019993
2238.00061812788,2.0254405,5.0021186,13.016471
1869.0069214065024,15.0061,3.0077262,84.99038
13695.988403930442,19.989456,0.0034838838,302.9871
15094.008721158792,2.0155087,2.9802241,17.020664
1414.005770201093,4.020419,4.9814043,0.99911475
5841.985931489577,19.998743,0.9893113,81.99174
1221.9911434992464,22.986673,3.0118527,39.018833
5562.983692181947,16.012045,3.0060122,271.01154
5352.988151188428,21.992512,0.9837079,97.97846
16684.990545723656,23.003744,0.005092806,51.013805
16382.009879562827,6.9874015,1.9959668,418.00012
1966.9996527378653,18.01751,0.010770799,136.99649
2049.987088200824,6.010259,3.9952257,35.991528
8326.00485821881,13.002518,0.009693915,228.00438
5202.020516905013,14.996626,2.0047803,163.9962
11672.996106997312,12.994063,0.001436889,565.0013
12112.995081869323,21.005142,4.004963,284.99182
10085.013663778169,5.9880815,4.003202,109.000046
9364.992157057157,2.0050926,1.9884808,1.9942366
3775.9851924873656,4.9932947,6.011669,16.007881
12826.004620303938,14.011941,5.9896474,608.9979
5694.997853650416,16.999552,2.0017102,611.00854
11833.00108050379,4.9920025,-0.007922232,11.997918
15282.001395518286,22.009037,3.0052798,240.9778
32.997741074877105,8.985471,0.010611673,20.000938
13643.007486145823,15.014666,4.985178,322.999
9509.993744234192,4.001075,1.0082333,2.0218635
6242.0072445862925,15.006133,3.9953747,181.00826
1747.977519718226,12.002394,4.98383,195.00197
5788.992310405703,14.986768,5.985505,388.01187
5871.010541216967,1.9788748,2.9990084,5.996676
6348.0001589855965,0.9982873,2.0086787,9.986218
3183.000883197837,12.014264,2.0025766,153.01648
10741.97583053522,16.004576,3.0057201,220.98407
17070.988566635155,0.9902593,2.991497,15.012543
17123.986643988108,5.997606,4.9852467,80.014175
13544.00087723492,11.979402,1.010257,313.9874
7397.006952105081,19.001877,2.9983966,304.00244
13925.985779499108,9.996986,2.9819329,213.98834
6084.998637240919,2.0151873,5.0081487,9.986601
1761.9918788999214,2.0113103,6.013088,25.017065
15185.987867011478,22.002743,5.9957986,221.00482
7084.012003837683,17.974545,4.00354,239.99214
1060.995826845685,22.007776,3.010819,72.98504
9995.01895575722,10.994535,-0.0026588724,227.00441
13000.007118725282,20.001608,6.003046,291.988
16987.01262093114,13.013182,5.9924097,456.01047
7169.009215267711,7.002347,1.0030291,227.01144
11749.987850291733,18.01558,3.023116,371.9915
14378.98783982656,6.986712,0.99460053,432.985
15285.013277837665,1.0136573,3.9774573,25.000576
16235.012471780998,3.9966938,2.9999053,5.9978895
7513.010441193983,14.993535,1.000151,195.01402
11973.985109030948,1.9912758,6.004423,69.00196
11030.980874342,17.993639,0.99671465,646.00836
2482.993891583982,8.009703,0.988178,296.99194
5269.013139609403,9.999365,5.020632,129.99965
9322.009439116671,7.005723,0.01712441,12.016124
14855.9801435659,3.9822495,0.0010770928,7.992323
2605.992101904808,10.997396,6.005216,231.99217
6662.992435216535,3.9892821,1.0163847,6.0072246
4272.991462873082,21.996954,5.0105047,221.9878
224.0011872143665,14.012455,0.9882116,46.989044
6931.997942545511,9.989333,5.0094624,138.0052
12327.99940157876,20.006475,5.995393,399.02295
487.9966299092792,9.003048,5.999909,40.01504
5768.010546522489,17.989092,5.004036,355.0123
13458.003590378496,21.99539,4.0267997,68.01547
8712.993600090682,20.00404,1.9988438,115.021904
12291.002433898351,6.991389,4.994474,401.99365
6370.995969414596,-0.0037770553,3.0119886,36.003582
2611.009382292976,15.998545,6.00703,426.01498
10658.001978515342,4.0086594,0.003230466,8.013959
16408.996570814084,9.999691,2.9984047,172.00488
12642.997758324778,23.018412,5.013001,221.98827
11074.004107617266,13.980755,3.005051,134.99446
6722.003856644713,15.009032,3.006105,45.009315
12914.995474731411,6.993421,3.0047092,526.988
16118.995258295949,8.0050335,4.9996004,693.0099
16711.00942663722,0.98678786,1.9884138,24.997755
6935.991046193689,14.00338,4.9995933,198.00006
13618.003761215505,13.982523,4.014371,212.98486
4822.013011217227,19.018948,-0.0017833665,239.99936
13853.008339201166,9.007485,0.012075874,229.00067
2545.0081028460413,21.995567,3.0118942,116.98838
7205.991439293998,20.013113,1.9865568,209.01213
12929.99556459456,22.01084,2.9977176,297.0041
1243.0086915903528,20.99026,3.990195,83.00409
9518.975757495917,13.008994,0.994513,141.01436
11834.007843893109,6.003135,-0.0001609632,20.998585
12749.004672216231,9.02334,2.9901392,316.01852
15514.018259165488,14.004996,5.9883537,597.0065
17241.999805178308,5.9872966,3.01332,36.006416
15100.021259857494,8.016694,2.9912972,838.0151
4368.013972191185,20.994436,1.9742104,245.00635
15735.002135555063,19.003925,1.0015568,514.0097
8913.993233332216,6.000528,4.0057406,89.00553
10374.992893569704,9.016361,2.0051608,341.9945
6654.992141421985,20.024574,0.006286439,193.00085
4934.992567146552,11.984878,4.9940686,135.01352
14746.008907687628,13.988558,1.9865477,254.97241
14539.999052193536,0.00440142,0.98164696,104.00176
8723.999149419124,7.0069704,3.0004373,152.02219
14885.001081804136,8.99369,1.0057713,299.0
13869.013723230531,0.9949973,1.0008156,10.993195
11461.005200768806,17.021955,5.0101886,702.00037
5559.004353121979,12.017927,3.0030227,235.01093
10312.026206828516,17.001352,6.0117574,353.98944
2489.010944070879,13.991814,1.0061398,144.00233
5622.984439621047,4.0012946,5.997371,3.9857128
9470.005412618928,11.008622,5.9971685,269.98907
423.9934732408394,15.9931345,2.9942493,104.003494
15335.988507842478,3.996847,5.982164,10.990127
9831.989977191124,13.990505,0.001116178,237.00357
14828.98616598464,1.0017204,6.013275,108.997086
934.9951106346274,13.011095,4.9955416,110.00664
12268.99566829058,8.996998,3.998968,311.00714
11835.991073486211,8.022928,-0.0067454185,156.00966
10593.00011911272,11.006267,3.9978745,218.99774
13098.995673427537,23.006592,2.975879,182.9936
788.9988046170814,7.00246,5.997183,4.0014524
11534.984345363,19.008385,1.0146716,471.00067
7302.001766605676,20.005999,5.9905663,164.99002
12285.012782515152,1.0081227,4.9887195,34.000042
1240.0043399590131,18.017399,3.990124,136.99786
10919.003680458303,1.9967802,3.9984553,17.995203
10732.99273628273,7.00176,3.003424,357.99493
9955.01263569315,18.994951,4.982606,233.00172
4358.997752429342,11.998599,2.0158,201.00336
9375.004724510263,11.990246,1.9992175,193.98648
8257.006395891074,15.966698,3.9824395,130.9871
3902.01935611386,11.030201,3.9994924,150.00046
11122.9855164568,15.0092745,4.988383,351.99536
854.9932877964634,1.0180883,2.0042276,3.9997666
15329.009488825346,20.988789,5.014536,267.0079
5380.994153596769,2.0015707,2.9883974,6.0131545
14762.005872918477,6.0034757,2.9938388,205.01457
7417.00137353521,14.995419,3.993972,62.019753
4494.001206297421,3.0060694,0.9986428,10.002793
9829.005744453754,11.021661,0.011255924,225.99457
9672.99581465344,23.004938,0.00090552977,23.00191
13399.00015461069,10.9808445,1.9980468,205.98854
504.9905804932796,2.0183873,-0.014929391,18.00954
10035.021456948762,3.022553,2.002916,6.0110745
2339.995646187149,8.992293,2.0087254,54.00339
439.00705791428567,7.001486,4.011069,100.999146
16809.991493907677,3.9977965,5.9922137,11.99419
7600.996039532863,6.99629,5.001235,216.0023
16332.006990186468,5.004238,-0.0020858077,11.998787
3959.9942199486513,21.008595,6.001825,182.99713
15212.003752728251,-0.019288491,0.99127185,45.005417
12689.98109975332,21.989649,0.0041339165,153.01051
14450.029231582694,5.990254,4.005182,163.00487
13346.004436563162,5.9746404,-0.013356559,14.99421
14809.998344232348,6.0023212,5.0006137,152.00726
3881.9995437112575,14.997963,3.0115414,164.00497
6879.988417064822,5.9775324,2.996471,30.999681
978.0088331265508,8.99347,-0.0037136772,46.987076
6070.992207166912,11.99854,4.0141506,179.00735
9663.994479737554,13.991946,-0.0065888604,110.98321
5429.982634880548,2.9916377,5.0074024,2.9951243
5284.999301204406,2.0049849,5.989612,74.009346
616.0006583464096,20.997065,4.990621,57.992203
1059.9945801688734,20.99933,2.9866657,91.9826
2737.0151018907586,22.020336,4.020925,152.98694
1553.9966087515877,2.0064144,3.986579,0.9848309
5645.999096653617,16.001057,-0.011089641,491.0021
13399.023167121442,10.980089,1.9966733,205.9988
9274.995032142,8.009509,5.006043,220.02075
4016.995831942152,6.005692,2.0082154,114.99308
7595.010527015876,0.99320173,4.998333,10.016736
3.99446430915696,2.9941456,6.001256,13.005297
9336.001159718611,21.004148,0.012749068,68.98819
15074.020326000033,5.9902663,1.9859029,193.98816
2736.0082125958133,21.016958,3.9910383,194.0024
2642.0146305316384,23.00369,0.0064648413,42.013832
9478.017447208342,18.987572,6.0057874,79.990425
8093.999361592786,21.001253,4.0008016,139.00165
9732.985849728057,11.004344,2.9962173,137.98854
12985.991101526604,5.9988813,6.003147,42.00512
12572.010965475896,0.0047596972,2.9925005,34.010487
12411.996890050688,7.999574,2.9896178,668.0073
2130.011136451106,14.012921,-0.006469338,348.99954
11943.987516269202,19.992476,3.981353,445.9874
16972.01240766871,22.001665,5.0043077,138.00218
11362.98543801751,15.009909,1.0047297,111.99387
13232.999277130151,13.001004,2.006213,280.01035
13561.019038760627,5.004586,1.9883642,50.00874
9388.004568545046,0.98186606,2.994061,4.000291
13022.987247269448,18.993128,0.012608749,381.99164
5864.013764257123,19.003345,1.9889488,281.01166
1323.9813795359948,9.991803,0.9963552,92.006004
2703.012595532369,11.991271,2.9989722,172.99535
1391.9998721154582,6.0154243,4.0011387,34.99387
2794.0073901328924,7.0036325,-0.0016950076,32.996395
8312.98780833137,-0.0048573078,-0.01129178,70.99865
13157.004002942478,9.01306,5.986113,256.00977
5356.013093428505,0.9995828,2.0119295,16.004642
8212.984790391025,20.000708,1.984523,161.00682
17145.00548888017,3.0061677,6.0171285,6.9909735
12352.98252166658,20.995531,0.0004933079,246.00241
6362.992635045095,15.998576,1.996832,258.00238
11834.991622374382,7.0100408,0.0008935555,60.000248
8792.001800750368,3.0009832,6.0182924,19.994396
7656.996519393133,15.010435,-0.009529984,351.0102
8208.008436943457,15.00977,2.0064394,150.99689
9615.010853134538,13.007919,5.038399,192.00252
1220.9936677777166,21.988464,3.000398,61.00737
11843.988649932318,16.013346,-0.004408008,563.9872
4528.992104685126,14.011111,1.996758,123.99842
1800.997358538331,16.993454,0.00926616,226.00937
12006.00409347296,9.997654,-0.002929187,432.0252
12184.986165721906,20.980503,0.0073083737,142.99916
8022.014647637842,20.997503,0.9864681,176.0056
16272.011033035844,17.003494,3.9986608,563.0177
5854.995955921731,9.994578,1.9772878,105.979416
9210.008469433138,14.998908,1.9970763,207.9977
6102.012377317157,19.015179,4.995192,314.99652
1415.0078896117734,4.9938836,4.9959035,6.9948506
15766.995415034358,3.0085416,3.0194857,3.997145
8370.997410449114,10.011097,1.9978685,128.99469
5218.009574160252,6.989751,2.9982738,304.98837
5655.999987009257,2.0064046,0.98134005,13.003737
2268.9962800191943,9.006352,6.0109944,97.99545
11672.992133925483,13.013638,0.0068724416,564.9875
15985.978657533582,18.016209,5.9756136,296.9863
17260.006714881656,0.011704134,4.013648,3.029375
6257.01154180808,5.996893,4.996506,103.97115
2821.9751211614475,11.004088,0.9984345,129.99841
13303.99271392101,11.996731,5.002503,379.00543
16651.003255685504,13.020121,6.010272,508.9756
503.0035436290146,0.0060795816,-0.008251889,22.005873
16131.02231106018,19.999035,5.0138617,255.00928
3135.0002122627784,12.018909,-0.014247695,367.00232
14154.003852021657,21.99364,5.0085173,212.99347
4087.000067685197,4.006934,4.998032,9.01779
5616.995750764237,21.97326,4.9857607,152.0062
14017.994116396165,6.016178,-0.016463382,15.995018
57.99715343137554,11.996829,1.0086266,61.003716
5176.9960426236685,13.9835615,1.006761,149.9932
15437.989957370475,9.993944,3.0092158,217.02571
14715.977245306176,8.0054035,1.0181086,730.00885
15007.008294929024,11.014099,6.000811,626.00165
8530.001373050753,3.0054405,2.0080295,3.0027957
3580.0092129984664,1.0150472,5.0283093,22.001438
7647.01572662653,4.989897,-0.00036863599,3.9799943
9252.003450017415,9.001138,4.0094275,274.00394
5277.006426741394,17.99473,5.006815,465.00085
12551.001365291955,3.0176902,2.0020995,11.9983225
13244.982912916445,0.9963588,2.9938226,14.033372
7696.016968470109,6.013776,2.0075376,64.01592
16953.99293182368,3.9856913,5.010236,9.997611
13583.013795573775,3.0036342,3.0024278,11.997852
9713.004338496026,15.018616,2.0127132,145.00735
9707.00625695426,9.008387,1.9873668,262.0073
5343.994189978222,12.9985485,0.998501,192.9939
14015.004724146458,2.9960034,0.0078949565,48.005203
2921.993290160535,14.986492,4.99145,259.99994
6511.995714338416,21.005436,1.0063307,138.00258
2151.0024844341838,11.024335,1.0008955,124.00172
14533.000510343523,16.997131,-0.0030984585,502.98352
17319.003566186537,11.011021,5.98555,44.996784
3867.011101641649,0.0029075206,3.0176976,52.014053
15028.008174632878,8.014014,-0.019687017,174.98967
5296.997356467957,13.982014,5.998692,259.0027
